source_record_id,listing_type,title,city,district,community,address,total_price,unit_price,monthly_rent,area,bedroom_count,living_room_count,layout,orientation,floor_description,floor_level,total_floors,decoration,surrounding_description,listing_date,data_source
SYN-SALE-000357,SALE,北京市丰台区3室1厅东南向精装房,北京市,丰台区,首开常青藤,中山路197号,808.9,71998.62,,112.35,3,1,3室1厅,SOUTHEAST,中楼层/共17层,MIDDLE,17,REFINED,社区环境安静，附近有公园,2024-09-20,SYNTHETIC_CSV_V1
SYN-SALE-000358,SALE,北京市西城区2室2厅东南向精装房,北京市,西城区,融科橄榄城,锦绣路93号,809.51,152077.9,,53.23,2,2,2室2厅,SOUTHEAST,高楼层/共23层,HIGH,23,REFINED,公交线路较多，生活配套完善,2024-07-22,SYNTHETIC_CSV_V1
SYN-SALE-000359,SALE,北京市东城区3室1厅东南向精装房,北京市,东城区,远洋一方,科技大道65号,947.56,69678.41,,135.99,3,1,3室1厅,SOUTHEAST,,UNKNOWN,25,REFINED,小区绿化好，安静宜居,2025-11-10,SYNTHETIC_CSV_V1
SYN-SALE-000360,SALE,北京市大兴区1室1厅东南向精装房,北京市,大兴区,中粮祥云小镇,学府路142号,232.07,91729.08,,25.30,1,1,1室1厅,SOUTHEAST,中楼层/共12层,MIDDLE,12,REFINED,社区环境安静，附近有公园,2025-02-07,SYNTHETIC_CSV_V1
SYN-SALE-000361,SALE,北京市石景山区1室1厅南向豪装房,北京市,石景山区,金地格林小镇,解放路151号,416.42,113744.21,,36.61,1,1,1室1厅,SOUTH,高楼层/共18层,HIGH,18,LUXURY,小区绿化好，安静宜居,2026-01-17,SYNTHETIC_CSV_V1
SYN-SALE-000362,SALE,北京市通州区4室3厅南向简装房,北京市,通州区,华业东方玫瑰,科技大道60号,708.95,42214.45,,167.94,4,3,4室3厅,SOUTH,高楼层/共7层,HIGH,7,SIMPLE,临近商圈，购物便利,2025-02-08,SYNTHETIC_CSV_V1
SYN-SALE-000363,SALE,北京市海淀区1室1厅南向精装房,北京市,海淀区,金隅学府,科技大道156号,553.92,102143.02,,54.23,1,1,1室1厅,SOUTH,中楼层/共33层,MIDDLE,33,REFINED,靠近产业园，通勤方便,2026-05-21,SYNTHETIC_CSV_V1
SYN-SALE-000364,SALE,北京市丰台区3室2厅西向简装房,北京市,丰台区,北京城建琨廷,新城路171号,907.67,84269.9,,107.71,3,2,3室2厅,WEST,中楼层/共37层,MIDDLE,37,SIMPLE,小区绿化好，安静宜居,2024-05-22,SYNTHETIC_CSV_V1
SYN-SALE-000365,SALE,北京市丰台区3室2厅南向豪装房,北京市,丰台区,矩阵小区,建设路148号,461.64,56119.63,,82.26,3,2,3室2厅,SOUTH,高楼层/共28层,HIGH,28,LUXURY,周边教育资源丰富,2025-03-11,SYNTHETIC_CSV_V1
SYN-SALE-000366,SALE,北京市大兴区2室2厅北向简装房,北京市,大兴区,世纪风景,和平路34号,379.5,57691.76,,65.78,2,2,2室2厅,NORTH,中楼层/共11层,MIDDLE,11,SIMPLE,公交线路较多，生活配套完善,2025-11-07,SYNTHETIC_CSV_V1
SYN-SALE-000367,SALE,北京市通州区2室2厅东向毛坯房,北京市,通州区,翠微嘉园,科技大道15号,342.4,58250.43,,58.78,2,2,2室2厅,EAST,中楼层/共12层,MIDDLE,12,ROUGH,靠近产业园，通勤方便,2024-05-10,SYNTHETIC_CSV_V1
SYN-SALE-000368,SALE,北京市东城区3室1厅南向简装房,北京市,东城区,华润橡树湾,中山路95号,547.63,68625.83,,79.80,3,1,3室1厅,SOUTH,高楼层/共14层,HIGH,14,SIMPLE,地铁口步行可达，交通便捷,2025-06-03,SYNTHETIC_CSV_V1
SYN-SALE-000369,SALE,北京市大兴区5室2厅东南向精装房,北京市,大兴区,龙湖滟澜山,文化路170号,1278.4,61899.1,,206.53,5,2,5室2厅,SOUTHEAST,中楼层/共10层,MIDDLE,10,REFINED,公交线路较多，生活配套完善,2024-07-28,SYNTHETIC_CSV_V1
SYN-SALE-000370,SALE,北京市海淀区2室2厅南向简装房,北京市,海淀区,中粮祥云小镇,,617.15,91673.63,,67.32,2,2,2室2厅,SOUTH,低楼层/共30层,LOW,30,SIMPLE,地铁口步行可达，交通便捷,2026-06-02,SYNTHETIC_CSV_V1
SYN-SALE-000371,SALE,北京市西城区3室2厅朝向未知精装房,北京市,西城区,曙光花园,创新路190号,966.36,115303.99,,83.81,3,2,3室2厅,UNKNOWN,中楼层/共10层,MIDDLE,10,REFINED,临近商圈，购物便利,2024-01-15,SYNTHETIC_CSV_V1
SYN-SALE-000372,SALE,北京市顺义区5室3厅西南向毛坯房,北京市,顺义区,世纪风景,科苑路69号,642.89,40093.11,,160.35,5,3,5室3厅,SOUTHWEST,高楼层/共39层,HIGH,39,ROUGH,公园环绕，环境优美,2024-12-29,SYNTHETIC_CSV_V1
SYN-SALE-000373,SALE,北京市通州区2室2厅南向精装房,北京市,通州区,融科橄榄城,科技大道54号,415.36,51183.69,,81.15,2,2,2室2厅,SOUTH,中楼层/共29层,MIDDLE,29,REFINED,公园环绕，环境优美,2025-06-01,SYNTHETIC_CSV_V1
SYN-SALE-000374,SALE,北京市顺义区4室3厅多面采光精装房,北京市,顺义区,首开常青藤,学府路175号,1381.39,65978.26,,209.37,4,3,4室3厅,MULTIPLE,中楼层/共20层,MIDDLE,20,REFINED,小区绿化好，安静宜居,2024-02-24,SYNTHETIC_CSV_V1
SYN-SALE-000375,SALE,北京市昌平区3室2厅多面采光简装房,北京市,昌平区,保利茉莉公馆,开发区大道161号,1030.05,73653.82,,139.85,3,2,3室2厅,MULTIPLE,,UNKNOWN,16,SIMPLE,公园环绕，环境优美,2026-07-10,SYNTHETIC_CSV_V1
SYN-SALE-000376,SALE,北京市东城区3室2厅东向简装房,北京市,东城区,望京新城,滨河路28号,1613.29,117321.38,,137.51,3,2,3室2厅,EAST,高楼层/共31层,HIGH,31,SIMPLE,地铁口步行可达，交通便捷,2026-06-15,SYNTHETIC_CSV_V1
SYN-SALE-000377,SALE,北京市顺义区2室2厅南向精装房,北京市,顺义区,龙湖滟澜山,,464.33,84209.75,,55.14,2,2,2室2厅,SOUTH,中楼层/共9层,MIDDLE,9,REFINED,周边教育资源丰富,2025-05-11,SYNTHETIC_CSV_V1
SYN-SALE-000378,SALE,北京市石景山区3室2厅南向精装房,北京市,石景山区,国风美唐,花园路151号,1037.84,83987.88,,123.57,3,2,3室2厅,SOUTH,低楼层/共18层,LOW,18,REFINED,临近商圈，购物便利,2025-03-20,SYNTHETIC_CSV_V1
SYN-SALE-000379,SALE,北京市西城区2室2厅多面采光简装房,北京市,西城区,富力又一城,锦绣路92号,1197.21,128414.89,,93.23,2,2,2室2厅,MULTIPLE,中楼层/共44层,MIDDLE,44,SIMPLE,公园环绕，环境优美,2026-01-09,SYNTHETIC_CSV_V1
SYN-SALE-000380,SALE,北京市西城区3室2厅西南向简装房,北京市,西城区,保利茉莉公馆,科技大道3号,1070.8,75765.68,,141.33,3,2,3室2厅,SOUTHWEST,高楼层/共22层,HIGH,22,SIMPLE,周边教育资源丰富,2026-07-26,SYNTHETIC_CSV_V1
SYN-SALE-000381,SALE,北京市顺义区2室2厅北向简装房,北京市,顺义区,万科星园,,332.31,51601.64,,64.40,2,2,2室2厅,NORTH,中楼层/共19层,MIDDLE,19,SIMPLE,社区环境安静，附近有公园,2025-11-12,SYNTHETIC_CSV_V1
SYN-SALE-000382,SALE,北京市朝阳区4室3厅多面采光精装房,北京市,朝阳区,北京城建琨廷,工业大道103号,1074.56,69667.76,,154.24,4,3,4室3厅,MULTIPLE,中楼层/共12层,MIDDLE,12,REFINED,临近商圈，购物便利,2024-03-27,SYNTHETIC_CSV_V1
SYN-SALE-000383,SALE,北京市通州区1室1厅南向简装房,北京市,通州区,首城国际,,413.96,73724.41,,56.15,1,1,1室1厅,SOUTH,中楼层/共26层,MIDDLE,26,SIMPLE,小区绿化好，安静宜居,2024-02-17,SYNTHETIC_CSV_V1
SYN-SALE-000384,SALE,北京市西城区1室1厅南向精装房,北京市,西城区,万年生态城,学府路83号,1068.58,201201.12,,53.11,1,1,1室1厅,SOUTH,中楼层/共22层,MIDDLE,22,REFINED,公交线路较多，生活配套完善,2026-08-26,SYNTHETIC_CSV_V1
SYN-SALE-000385,SALE,北京市海淀区3室2厅南向精装房,北京市,海淀区,世纪风景,学府路129号,915.32,111014.6,,82.45,3,2,3室2厅,SOUTH,中楼层/共13层,MIDDLE,13,REFINED,公园环绕，环境优美,2025-08-03,SYNTHETIC_CSV_V1
SYN-SALE-000386,SALE,北京市东城区4室3厅多面采光简装房,北京市,东城区,京贸国际城,科技大道175号,1406.25,88337.83,,159.19,4,3,4室3厅,MULTIPLE,中楼层/共18层,MIDDLE,18,SIMPLE,公园环绕，环境优美,2025-08-03,SYNTHETIC_CSV_V1
SYN-SALE-000387,SALE,北京市海淀区2室2厅多面采光精装房,北京市,海淀区,万科星园,长安街139号,521.81,61679.81,,84.60,2,2,2室2厅,MULTIPLE,低楼层/共27层,LOW,27,REFINED,近地铁，周边有商场和学校,2024-08-02,SYNTHETIC_CSV_V1
SYN-SALE-000388,SALE,北京市海淀区2室2厅南向毛坯房,北京市,海淀区,回龙观新村,创新路31号,507.81,57909.99,,87.69,2,2,2室2厅,SOUTH,中楼层/共42层,MIDDLE,42,ROUGH,地铁口步行可达，交通便捷,2026-06-06,SYNTHETIC_CSV_V1
SYN-SALE-000389,SALE,北京市东城区1室1厅东南向毛坯房,北京市,东城区,京贸国际城,环城路184号,326.74,70952.79,,46.05,1,1,1室1厅,SOUTHEAST,高楼层/共22层,HIGH,22,ROUGH,近地铁，周边有商场和学校,2026-04-16,SYNTHETIC_CSV_V1
SYN-SALE-000390,SALE,北京市丰台区3室2厅南向其他装修房,北京市,丰台区,保利茉莉公馆,,431.69,35980.1,,119.98,3,2,3室2厅,SOUTH,低楼层/共34层,LOW,34,OTHER,近地铁，周边有商场和学校,2024-02-01,SYNTHETIC_CSV_V1
SYN-SALE-000391,SALE,北京市丰台区2室2厅朝向未知毛坯房,北京市,丰台区,万年花城,和平路200号,393.68,74915.45,,52.55,2,2,2室2厅,UNKNOWN,低楼层/共24层,LOW,24,ROUGH,近地铁，周边有商场和学校,2025-08-11,SYNTHETIC_CSV_V1
SYN-SALE-000392,SALE,北京市朝阳区4室2厅南向精装房,北京市,朝阳区,西山壹号院,友谊路159号,2001.78,99408.11,,201.37,4,2,4室2厅,SOUTH,低楼层/共27层,LOW,27,REFINED,靠近产业园，通勤方便,2025-02-01,SYNTHETIC_CSV_V1
SYN-SALE-000393,SALE,北京市大兴区3室2厅西北向精装房,北京市,大兴区,翠微嘉园,建设路114号,967.91,84371.77,,114.72,3,2,3室2厅,NORTHWEST,中楼层/共37层,MIDDLE,37,REFINED,社区环境安静，附近有公园,2024-09-12,SYNTHETIC_CSV_V1
SYN-SALE-000394,SALE,北京市通州区3室1厅南向其他装修房,北京市,通州区,龙湖滟澜山,友谊路152号,570.71,56400.16,,101.19,3,1,3室1厅,SOUTH,中楼层/共37层,MIDDLE,37,OTHER,靠近产业园，通勤方便,2025-10-09,SYNTHETIC_CSV_V1
SYN-SALE-000395,SALE,北京市昌平区3室2厅东向简装房,北京市,昌平区,合生国际花园,解放路134号,923.45,69762.49,,132.37,3,2,3室2厅,EAST,,UNKNOWN,43,SIMPLE,靠近医院，生活便利,2025-08-04,SYNTHETIC_CSV_V1
SYN-SALE-000396,SALE,北京市大兴区4室3厅西南向精装房,北京市,大兴区,合生国际花园,新城路60号,921.71,48891.81,,188.52,4,3,4室3厅,SOUTHWEST,高楼层/共29层,HIGH,29,REFINED,地铁口步行可达，交通便捷,2024-02-13,SYNTHETIC_CSV_V1
SYN-SALE-000397,SALE,北京市昌平区2室2厅多面采光精装房,北京市,昌平区,万年花城,花园路41号,453.71,49787.38,,91.13,2,2,2室2厅,MULTIPLE,中楼层/共21层,MIDDLE,21,REFINED,地铁口步行可达，交通便捷,2025-09-25,SYNTHETIC_CSV_V1
SYN-SALE-000398,SALE,北京市朝阳区2室1厅多面采光毛坯房,北京市,朝阳区,沿海赛洛城,学府路27号,483.76,65818.0,,73.50,2,1,2室1厅,MULTIPLE,低楼层/共30层,LOW,30,ROUGH,小区绿化好，安静宜居,2026-05-12,SYNTHETIC_CSV_V1
SYN-SALE-000399,SALE,北京市东城区1室1厅西向简装房,北京市,东城区,新龙城,人民路20号,479.07,122649.0,,39.06,1,1,1室1厅,WEST,高楼层/共23层,HIGH,23,SIMPLE,靠近医院，生活便利,2024-11-27,SYNTHETIC_CSV_V1
SYN-SALE-000400,SALE,北京市顺义区3室2厅东南向其他装修房,北京市,顺义区,新龙城,长安街151号,365.44,41745.55,,87.54,3,2,3室2厅,SOUTHEAST,高楼层/共17层,HIGH,17,OTHER,临近商圈，购物便利,2025-06-02,SYNTHETIC_CSV_V1
SYN-SALE-000401,SALE,北京市东城区3室2厅多面采光精装房,北京市,东城区,珠江罗马嘉园,友谊路83号,1087.16,131347.16,,82.77,3,2,3室2厅,MULTIPLE,中楼层/共36层,MIDDLE,36,REFINED,公交线路较多，生活配套完善,2026-02-14,SYNTHETIC_CSV_V1
SYN-SALE-000402,SALE,北京市石景山区2室1厅南向精装房,北京市,石景山区,融科橄榄城,工业大道196号,636.44,80196.89,,79.36,2,1,2室1厅,SOUTH,中楼层/共28层,MIDDLE,28,REFINED,地铁口步行可达，交通便捷,2026-04-11,SYNTHETIC_CSV_V1
SYN-SALE-000403,SALE,北京市丰台区4室3厅朝向未知简装房,北京市,丰台区,金隅学府,滨河路57号,654.54,46496.99,,140.77,4,3,4室3厅,UNKNOWN,中楼层/共40层,MIDDLE,40,SIMPLE,近地铁，周边有商场和学校,2024-06-19,SYNTHETIC_CSV_V1
SYN-SALE-000404,SALE,北京市石景山区1室1厅西向精装房,北京市,石景山区,首城国际,环城路170号,242.82,50377.39,,48.20,1,1,1室1厅,WEST,高楼层/共34层,HIGH,34,REFINED,小区绿化好，安静宜居,2024-02-15,SYNTHETIC_CSV_V1
SYN-SALE-000405,SALE,北京市丰台区2室2厅多面采光精装房,北京市,丰台区,国风美唐,滨河路75号,413.2,44149.82,,93.59,2,2,2室2厅,MULTIPLE,中楼层/共20层,MIDDLE,20,REFINED,靠近产业园，通勤方便,2024-06-17,SYNTHETIC_CSV_V1
SYN-SALE-000406,SALE,北京市昌平区1室1厅南向简装房,北京市,昌平区,珠江罗马嘉园,,370.4,74317.45,,49.84,1,1,1室1厅,SOUTH,,UNKNOWN,33,SIMPLE,社区环境安静，附近有公园,2026-02-20,SYNTHETIC_CSV_V1
SYN-SALE-000407,SALE,北京市西城区4室3厅东向精装房,北京市,西城区,当代MOMA,科技大道87号,1523.61,94067.38,,161.97,4,3,4室3厅,EAST,中楼层/共34层,MIDDLE,34,REFINED,公交线路较多，生活配套完善,2025-10-30,SYNTHETIC_CSV_V1
SYN-SALE-000408,SALE,北京市海淀区3室2厅南向豪装房,北京市,海淀区,世纪风景,解放路3号,1888.1,148540.74,,127.11,3,2,3室2厅,SOUTH,中楼层/共26层,MIDDLE,26,LUXURY,靠近产业园，通勤方便,2025-03-01,SYNTHETIC_CSV_V1
SYN-SALE-000409,SALE,北京市朝阳区1室1厅南向未知装修房,北京市,朝阳区,翠微嘉园,锦绣路56号,286.8,44812.61,,64.00,1,1,1室1厅,SOUTH,高楼层/共8层,HIGH,8,UNKNOWN,公园环绕，环境优美,2024-08-08,SYNTHETIC_CSV_V1
SYN-SALE-000410,SALE,北京市东城区4室2厅东南向简装房,北京市,东城区,富力又一城,友谊路93号,1223.49,109396.1,,111.84,4,2,4室2厅,SOUTHEAST,高楼层/共35层,HIGH,35,SIMPLE,周边教育资源丰富,2026-01-21,SYNTHETIC_CSV_V1
SYN-SALE-000411,SALE,北京市大兴区4室2厅南向简装房,北京市,大兴区,北京华侨城,解放路77号,1211.48,60001.13,,201.91,4,2,4室2厅,SOUTH,高楼层/共34层,HIGH,34,SIMPLE,小区绿化好，安静宜居,2026-05-05,SYNTHETIC_CSV_V1
SYN-SALE-000412,SALE,北京市东城区3室2厅南向毛坯房,北京市,东城区,富力又一城,,1102.89,86440.04,,127.59,3,2,3室2厅,SOUTH,高楼层/共10层,HIGH,10,ROUGH,靠近医院，生活便利,2026-01-12,SYNTHETIC_CSV_V1
SYN-SALE-000413,SALE,北京市昌平区4室3厅东北向简装房,北京市,昌平区,世纪城,建设路116号,680.43,43749.23,,155.53,4,3,4室3厅,NORTHEAST,低楼层/共42层,LOW,42,SIMPLE,靠近产业园，通勤方便,2024-03-08,SYNTHETIC_CSV_V1
SYN-SALE-000414,SALE,北京市石景山区2室2厅南向毛坯房,北京市,石景山区,保利茉莉公馆,,305.13,47788.05,,63.85,2,2,2室2厅,SOUTH,低楼层/共17层,LOW,17,ROUGH,小区绿化好，安静宜居,2026-02-18,SYNTHETIC_CSV_V1
SYN-SALE-000415,SALE,北京市通州区2室2厅北向简装房,北京市,通州区,世纪风景,解放路109号,701.27,76208.76,,92.02,2,2,2室2厅,NORTH,低楼层/共43层,LOW,43,SIMPLE,公园环绕，环境优美,2025-06-17,SYNTHETIC_CSV_V1
SYN-SALE-000416,SALE,北京市西城区3室2厅东向豪装房,北京市,西城区,保利茉莉公馆,环城路189号,1838.93,156518.13,,117.49,3,2,3室2厅,EAST,低楼层/共31层,LOW,31,LUXURY,社区环境安静，附近有公园,2025-09-20,SYNTHETIC_CSV_V1
SYN-SALE-000417,SALE,北京市昌平区2室2厅南向简装房,北京市,昌平区,珠江罗马嘉园,科苑路103号,221.88,42858.0,,51.77,2,2,2室2厅,SOUTH,中楼层/共33层,MIDDLE,33,SIMPLE,临近商圈，购物便利,2024-04-17,SYNTHETIC_CSV_V1
SYN-SALE-000418,SALE,北京市昌平区3室2厅西向简装房,北京市,昌平区,云栖花园,锦绣路161号,504.26,62193.0,,81.08,3,2,3室2厅,WEST,中楼层/共12层,MIDDLE,12,SIMPLE,临近商圈，购物便利,2024-07-22,SYNTHETIC_CSV_V1
SYN-SALE-000419,SALE,北京市西城区3室1厅东南向其他装修房,北京市,西城区,合生国际花园,和平路67号,1233.96,90819.21,,135.87,3,1,3室1厅,SOUTHEAST,中楼层/共29层,MIDDLE,29,OTHER,靠近产业园，通勤方便,2024-05-23,SYNTHETIC_CSV_V1
SYN-SALE-000420,SALE,北京市西城区2室2厅南向简装房,北京市,西城区,保利茉莉公馆,创新路124号,787.12,128321.63,,61.34,2,2,2室2厅,SOUTH,中楼层/共32层,MIDDLE,32,SIMPLE,靠近产业园，通勤方便,2026-03-01,SYNTHETIC_CSV_V1
SYN-SALE-000421,SALE,北京市昌平区3室2厅北向简装房,北京市,昌平区,天通苑北苑,朝阳街105号,569.67,44627.24,,127.65,3,2,3室2厅,NORTH,中楼层/共45层,MIDDLE,45,SIMPLE,社区环境安静，附近有公园,2025-12-27,SYNTHETIC_CSV_V1
SYN-SALE-000422,SALE,北京市海淀区3室2厅东向简装房,北京市,海淀区,中粮祥云小镇,科技大道29号,669.09,45331.01,,147.60,3,2,3室2厅,EAST,中楼层/共40层,MIDDLE,40,SIMPLE,近地铁，周边有商场和学校,2024-02-25,SYNTHETIC_CSV_V1
SYN-SALE-000423,SALE,北京市昌平区2室2厅西向简装房,北京市,昌平区,北京华侨城,新城路128号,382.88,76363.02,,50.14,2,2,2室2厅,WEST,中楼层/共20层,MIDDLE,20,SIMPLE,公交线路较多，生活配套完善,2025-07-18,SYNTHETIC_CSV_V1
SYN-SALE-000424,SALE,北京市顺义区3室2厅多面采光简装房,北京市,顺义区,万年花城,滨河路145号,608.21,77115.55,,78.87,3,2,3室2厅,MULTIPLE,高楼层/共8层,HIGH,8,SIMPLE,靠近产业园，通勤方便,2024-04-09,SYNTHETIC_CSV_V1
SYN-SALE-000425,SALE,北京市朝阳区2室2厅东南向精装房,北京市,朝阳区,西山壹号院,朝阳街184号,487.47,76321.84,,63.87,2,2,2室2厅,SOUTHEAST,中楼层/共15层,MIDDLE,15,REFINED,公园环绕，环境优美,2025-04-09,SYNTHETIC_CSV_V1
SYN-SALE-000426,SALE,北京市丰台区2室2厅西北向精装房,北京市,丰台区,珠江罗马嘉园,环城路18号,408.36,41720.75,,97.88,2,2,2室2厅,NORTHWEST,高楼层/共26层,HIGH,26,REFINED,临近商圈，购物便利,2025-12-30,SYNTHETIC_CSV_V1
SYN-SALE-000427,SALE,北京市东城区5室3厅东向豪装房,北京市,东城区,万年花城,花园路181号,4133.94,164312.38,,251.59,5,3,5室3厅,EAST,高楼层/共36层,HIGH,36,LUXURY,公交线路较多，生活配套完善,2026-05-16,SYNTHETIC_CSV_V1
SYN-SALE-000428,SALE,北京市东城区3室2厅西北向精装房,北京市,东城区,合生国际花园,友谊路73号,1784.07,129863.61,,137.38,3,2,3室2厅,NORTHWEST,低楼层/共45层,LOW,45,REFINED,地铁口步行可达，交通便捷,2024-06-26,SYNTHETIC_CSV_V1
SYN-SALE-000429,SALE,北京市丰台区2室2厅西南向精装房,北京市,丰台区,西山壹号院,建设路172号,915.69,92615.92,,98.87,2,2,2室2厅,SOUTHWEST,高楼层/共9层,HIGH,9,REFINED,公园环绕，环境优美,2024-05-24,SYNTHETIC_CSV_V1
SYN-SALE-000430,SALE,北京市西城区2室2厅西向精装房,北京市,西城区,西山壹号院,创新路161号,840.33,85468.56,,98.32,2,2,2室2厅,WEST,中楼层/共19层,MIDDLE,19,REFINED,周边教育资源丰富,2026-01-04,SYNTHETIC_CSV_V1
SYN-SALE-000431,SALE,北京市朝阳区3室2厅南向精装房,北京市,朝阳区,首开常青藤,,971.81,79512.91,,122.22,3,2,3室2厅,SOUTH,中楼层/共25层,MIDDLE,25,REFINED,地铁口步行可达，交通便捷,2024-02-17,SYNTHETIC_CSV_V1
SYN-SALE-000432,SALE,北京市通州区3室2厅东南向精装房,北京市,通州区,富力又一城,科苑路188号,627.8,80631.7,,77.86,3,2,3室2厅,SOUTHEAST,低楼层/共16层,LOW,16,REFINED,社区环境安静，附近有公园,2025-02-20,SYNTHETIC_CSV_V1
SYN-SALE-000433,SALE,北京市朝阳区4室3厅南向豪装房,北京市,朝阳区,万科星园,开发区大道106号,990.6,72923.68,,135.84,4,3,4室3厅,SOUTH,高楼层/共31层,HIGH,31,LUXURY,公园环绕，环境优美,2024-08-30,SYNTHETIC_CSV_V1
SYN-SALE-000434,SALE,北京市海淀区4室3厅多面采光豪装房,北京市,海淀区,回龙观新村,学府路106号,1225.74,84052.64,,145.83,4,3,4室3厅,MULTIPLE,低楼层/共43层,LOW,43,LUXURY,临近商圈，购物便利,2024-01-22,SYNTHETIC_CSV_V1
SYN-SALE-000435,SALE,北京市西城区3室2厅东南向精装房,北京市,西城区,融科橄榄城,锦绣路22号,869.86,105043.04,,82.81,3,2,3室2厅,SOUTHEAST,中楼层/共14层,MIDDLE,14,REFINED,小区绿化好，安静宜居,2025-04-23,SYNTHETIC_CSV_V1
SYN-SALE-000436,SALE,北京市西城区3室2厅东向精装房,北京市,西城区,北苑家园,工业大道41号,1557.16,128893.52,,120.81,3,2,3室2厅,EAST,高楼层/共18层,HIGH,18,REFINED,公园环绕，环境优美,2024-03-30,SYNTHETIC_CSV_V1
SYN-SALE-000437,SALE,北京市大兴区2室2厅东南向精装房,北京市,大兴区,富力又一城,滨河路182号,356.53,67883.79,,52.52,2,2,2室2厅,SOUTHEAST,低楼层/共6层,LOW,6,REFINED,公园环绕，环境优美,2024-08-22,SYNTHETIC_CSV_V1
SYN-SALE-000438,SALE,北京市西城区4室3厅多面采光精装房,北京市,西城区,西山壹号院,环城路126号,1494.59,89829.83,,166.38,4,3,4室3厅,MULTIPLE,低楼层/共10层,LOW,10,REFINED,周边教育资源丰富,2024-02-01,SYNTHETIC_CSV_V1
